Date,SKU,MAE
2025-07-20,JWLY-001,1.2857
2025-07-20,TOYS-003,1.2286
2025-07-20,ELEC-001,0.6286
2025-07-21,APPL-001,1.1905
2025-07-21,PETS-001,1.7952
2025-07-21,PCAR-003,1.0571
2025-07-21,PCAR-002,0.9429
2025-07-21,BABY-002,1.0571
2025-07-21,PCAR-001,1.4524
2025-07-21,OUTD-003,1.5286
2025-07-21,BABY-001,1.5286
2025-07-21,BABY-003,1.3286
2025-07-21,OUTD-001,1.7143
2025-07-21,OFFC-003,1.1571
2025-07-21,BEAU-001,1.1952
2025-07-21,OFFC-002,1.6429
2025-07-21,OFFC-001,1.5762
2025-07-21,BEAU-002,2.0333
2025-07-21,OUTD-002,0.9
2025-07-21,MUSC-003,2.1143
2025-07-21,PETS-002,1.5524
2025-07-21,AUTO-003,1.6
2025-07-21,APPL-002,2.0238
2025-07-21,TOYS-001,1.2476
2025-07-21,TOOL-003,1.0762
2025-07-21,APPL-003,1.4381
2025-07-21,TOOL-002,0.9429
2025-07-21,TOOL-001,1.5524
2025-07-21,PETS-003,0.9619
2025-07-21,SPRT-003,1.9857
2025-07-21,SPRT-002,1.3571
2025-07-21,SPRT-001,1.2238
2025-07-21,AUTO-002,1.3429
2025-07-21,SOFT-003,1.7571
2025-07-21,SOFT-002,1.3333
2025-07-21,SOFT-001,1.2714
2025-07-21,AUTO-001,1.3714
2025-07-21,TOYS-002,1.5381
2025-07-21,MUSC-002,2.0857
2025-07-21,BEAU-003,2.1857
2025-07-21,GROC-002,1.9333
2025-07-21,GROC-001,2.2
2025-07-21,CLTH-003,1.1143
2025-07-21,GRDN-003,1.3429
2025-07-21,GRDN-002,1.4571
2025-07-21,DIY0-001,1.481
2025-07-21,GROC-003,2.4905
2025-07-21,GRDN-001,1.3857
2025-07-21,FURN-002,1.5333
2025-07-21,DIY0-002,2.1333
2025-07-21,FURN-001,1.1714
2025-07-21,ELEC-003,0.7619
2025-07-21,DIY0-003,1.0905
2025-07-21,ELEC-002,1.0714
2025-07-21,FURN-003,0.9571
2025-07-21,MUSC-001,1.4238
2025-07-21,CLTH-002,0.8
2025-07-21,HLTH-002,0.9857
2025-07-21,MOVI-003,1.2857
2025-07-21,MOVI-002,2.1095
2025-07-21,BOOK-001,1.6762
2025-07-21,MOVI-001,1.6619
2025-07-21,JWLY-003,1.5429
2025-07-21,JWLY-002,1.319
2025-07-21,HLTH-001,1.2952
2025-07-21,BOOK-002,1.5
2025-07-21,HOMK-003,1.8
2025-07-21,BOOK-003,1.8286
2025-07-21,HOMK-002,1.581
2025-07-21,HOMK-001,2.1857
2025-07-21,HLTH-003,1.1429
2025-07-21,CLTH-001,1.1286
2025-07-21,JWLY-001,1.5238
2025-07-21,TOYS-003,1.2
2025-07-21,ELEC-001,0.6286
2025-07-22,APPL-001,1.4952
2025-07-22,PETS-001,1.7857
2025-07-22,PCAR-003,1.0333
2025-07-22,PCAR-002,0.9286
2025-07-22,BABY-002,0.7857
2025-07-22,PCAR-001,1.3095
2025-07-22,OUTD-003,1.8048
2025-07-22,BABY-001,1.5286
2025-07-22,BABY-003,1.6857
2025-07-22,OUTD-001,1.7143
2025-07-22,OFFC-003,1.3143
2025-07-22,BEAU-001,1.2286
2025-07-22,OFFC-002,1.5
2025-07-22,OFFC-001,1.8429
2025-07-22,BEAU-002,1.6143
2025-07-22,OUTD-002,1.1286
2025-07-22,MUSC-003,2.0381
2025-07-22,PETS-002,1.8429
2025-07-22,AUTO-003,1.5905
2025-07-22,APPL-002,2.0238
2025-07-22,TOYS-001,1.2429
2025-07-22,TOOL-003,1.0857
2025-07-22,APPL-003,1.4286
2025-07-22,TOOL-002,1.081
2025-07-22,TOOL-001,1.4524
2025-07-22,PETS-003,0.9476
2025-07-22,SPRT-003,1.9524
2025-07-22,SPRT-002,1.281
2025-07-22,SPRT-001,1.3667
2025-07-22,AUTO-002,1.4857
2025-07-22,SOFT-003,1.5905
2025-07-22,SOFT-002,1.6143
2025-07-22,SOFT-001,1.0
2025-07-22,AUTO-001,1.5048
2025-07-22,TOYS-002,1.3095
2025-07-22,MUSC-002,1.9143
2025-07-22,BEAU-003,2.0238
2025-07-22,GROC-002,1.7619
2025-07-22,GROC-001,2.3476
2025-07-22,CLTH-003,1.0238
2025-07-22,GRDN-003,1.4667
2025-07-22,GRDN-002,1.1619
2025-07-22,DIY0-001,1.5
2025-07-22,GROC-003,2.481
2025-07-22,GRDN-001,0.9905
2025-07-22,FURN-002,1.6048
2025-07-22,DIY0-002,2.1238
2025-07-22,FURN-001,0.881
2025-07-22,ELEC-003,0.8571
2025-07-22,DIY0-003,0.819
2025-07-22,ELEC-002,1.0857
2025-07-22,FURN-003,0.8333
2025-07-22,MUSC-001,1.4333
2025-07-22,CLTH-002,0.8857
2025-07-22,HLTH-002,1.2619
2025-07-22,MOVI-003,0.8714
2025-07-22,MOVI-002,1.819
2025-07-22,BOOK-001,1.6095
2025-07-22,MOVI-001,1.4905
2025-07-22,JWLY-003,1.3857
2025-07-22,JWLY-002,1.4
2025-07-22,HLTH-001,1.3
2025-07-22,BOOK-002,1.4524
2025-07-22,HOMK-003,1.7714
2025-07-22,BOOK-003,1.7857
2025-07-22,HOMK-002,1.4571
2025-07-22,HOMK-001,2.2
2025-07-22,HLTH-003,1.5857
2025-07-22,CLTH-001,1.3952
2025-07-22,JWLY-001,1.6095
2025-07-22,TOYS-003,1.4667
2025-07-22,ELEC-001,0.8857
2025-07-23,APPL-001,1.3524
2025-07-23,PETS-001,1.6429
2025-07-23,PCAR-003,1.0429
2025-07-23,PCAR-002,0.9048
2025-07-23,BABY-002,0.7857
2025-07-23,PCAR-001,1.0143
2025-07-23,OUTD-003,1.9714
2025-07-23,BABY-001,1.3333
2025-07-23,BABY-003,1.8429
2025-07-23,OUTD-001,1.5286
2025-07-23,OFFC-003,1.6286
2025-07-23,BEAU-001,1.3476
2025-07-23,OFFC-002,1.2
2025-07-23,OFFC-001,1.5667
2025-07-23,BEAU-002,1.7476
2025-07-23,OUTD-002,1.1857
2025-07-23,MUSC-003,1.7143
2025-07-23,PETS-002,1.7238
2025-07-23,AUTO-003,1.6143
2025-07-23,APPL-002,1.8905
2025-07-23,TOYS-001,1.2429
2025-07-23,TOOL-003,1.1857
2025-07-23,APPL-003,1.4714
2025-07-23,TOOL-002,1.3476
2025-07-23,TOOL-001,1.5429
2025-07-23,PETS-003,1.2429
2025-07-23,SPRT-003,1.7619
2025-07-23,SPRT-002,1.4286
2025-07-23,SPRT-001,1.2333
2025-07-23,AUTO-002,1.4762
2025-07-23,SOFT-003,1.6095
2025-07-23,SOFT-002,1.6857
2025-07-23,SOFT-001,1.2095
2025-07-23,AUTO-001,1.3381
2025-07-23,TOYS-002,1.2857
2025-07-23,MUSC-002,1.9
2025-07-23,BEAU-003,2.0
2025-07-23,GROC-002,1.8952
2025-07-23,GROC-001,1.8714
2025-07-23,CLTH-003,0.8333
2025-07-23,GRDN-003,1.3333
2025-07-23,GRDN-002,1.2571
2025-07-23,DIY0-001,1.2048
2025-07-23,GROC-003,2.5048
2025-07-23,GRDN-001,1.1571
2025-07-23,FURN-002,1.7571
2025-07-23,DIY0-002,2.0048
2025-07-23,FURN-001,0.5952
2025-07-23,ELEC-003,0.8095
2025-07-23,DIY0-003,0.7476
2025-07-23,ELEC-002,1.0857
2025-07-23,FURN-003,1.1143
2025-07-23,MUSC-001,1.4286
2025-07-23,CLTH-002,0.9143
2025-07-23,HLTH-002,1.2857
2025-07-23,MOVI-003,1.0143
2025-07-23,MOVI-002,1.6238
2025-07-23,BOOK-001,1.3286
2025-07-23,MOVI-001,1.4857
2025-07-23,JWLY-003,1.4
2025-07-23,JWLY-002,1.4048
2025-07-23,HLTH-001,1.4286
2025-07-23,BOOK-002,1.4571
2025-07-23,HOMK-003,1.4857
2025-07-23,BOOK-003,1.8571
2025-07-23,HOMK-002,1.5429
2025-07-23,HOMK-001,2.2095
2025-07-23,HLTH-003,1.7429
2025-07-23,CLTH-001,1.1667
2025-07-23,JWLY-001,1.3143
2025-07-23,TOYS-003,1.3286
2025-07-23,ELEC-001,0.8905
2025-07-24,APPL-001,1.3619
2025-07-24,PETS-001,1.7429
2025-07-24,PCAR-003,0.9143
2025-07-24,PCAR-002,0.9762
2025-07-24,BABY-002,0.9286
2025-07-24,PCAR-001,1.2667
2025-07-24,OUTD-003,1.7714
2025-07-24,BABY-001,1.181
2025-07-24,BABY-003,1.9
2025-07-24,OUTD-001,1.7048
2025-07-24,OFFC-003,1.6
2025-07-24,BEAU-001,1.3429
2025-07-24,OFFC-002,1.3476
2025-07-24,OFFC-001,1.5143
2025-07-24,BEAU-002,1.7667
2025-07-24,OUTD-002,1.181
2025-07-24,MUSC-003,1.4143
2025-07-24,PETS-002,1.581
2025-07-24,AUTO-003,1.3143
2025-07-24,APPL-002,1.6714
2025-07-24,TOYS-001,1.3857
2025-07-24,TOOL-003,1.4952
2025-07-24,APPL-003,1.3095
2025-07-24,TOOL-002,1.6429
2025-07-24,TOOL-001,1.3857
2025-07-24,PETS-003,1.2238
2025-07-24,SPRT-003,1.6429
2025-07-24,SPRT-002,1.6143
2025-07-24,SPRT-001,1.2571
2025-07-24,AUTO-002,1.5714
2025-07-24,SOFT-003,1.5286
2025-07-24,SOFT-002,1.8714
2025-07-24,SOFT-001,1.3476
2025-07-24,AUTO-001,1.4952
2025-07-24,TOYS-002,1.0286
2025-07-24,MUSC-002,1.781
2025-07-24,BEAU-003,1.8095
2025-07-24,GROC-002,1.9667
2025-07-24,GROC-001,1.9143
2025-07-24,CLTH-003,1.0571
2025-07-24,GRDN-003,1.5143
2025-07-24,GRDN-002,1.119
2025-07-24,DIY0-001,1.2095
2025-07-24,GROC-003,2.4286
2025-07-24,GRDN-001,1.0143
2025-07-24,FURN-002,1.9429
2025-07-24,DIY0-002,1.9905
2025-07-24,FURN-001,0.9
2025-07-24,ELEC-003,0.8048
2025-07-24,DIY0-003,0.8952
2025-07-24,ELEC-002,1.0571
2025-07-24,FURN-003,1.2429
2025-07-24,MUSC-001,1.2762
2025-07-24,CLTH-002,1.1857
2025-07-24,HLTH-002,1.119
2025-07-24,MOVI-003,1.1571
2025-07-24,MOVI-002,1.4667
2025-07-24,BOOK-001,1.619
2025-07-24,MOVI-001,1.481
2025-07-24,JWLY-003,1.4667
2025-07-24,JWLY-002,1.8571
2025-07-24,HLTH-001,1.5714
2025-07-24,BOOK-002,1.4905
2025-07-24,HOMK-003,1.2286
2025-07-24,BOOK-003,1.7
2025-07-24,HOMK-002,1.4524
2025-07-24,HOMK-001,2.2048
2025-07-24,HLTH-003,1.7857
2025-07-24,CLTH-001,1.3238
2025-07-24,JWLY-001,1.4762
2025-07-24,TOYS-003,1.3143
2025-07-24,ELEC-001,0.9429
2025-07-25,APPL-001,1.6333
2025-07-25,PETS-001,1.5857
2025-07-25,PCAR-003,1.0905
2025-07-25,PCAR-002,1.1667
2025-07-25,BABY-002,0.9429
2025-07-25,PCAR-001,1.4571
2025-07-25,OUTD-003,1.6476
2025-07-25,BABY-001,1.0381
2025-07-25,BABY-003,1.8095
2025-07-25,OUTD-001,1.7143
2025-07-25,OFFC-003,1.4571
2025-07-25,BEAU-001,1.5
2025-07-25,OFFC-002,1.3476
2025-07-25,OFFC-001,1.3571
2025-07-25,BEAU-002,1.781
2025-07-25,OUTD-002,1.0238
2025-07-25,MUSC-003,1.181
2025-07-25,PETS-002,1.4095
2025-07-25,AUTO-003,1.1571
2025-07-25,APPL-002,1.519
2025-07-25,TOYS-001,1.1905
2025-07-25,TOOL-003,1.219
2025-07-25,APPL-003,1.0143
2025-07-25,TOOL-002,1.6333
2025-07-25,TOOL-001,1.2381
2025-07-25,PETS-003,1.1905
2025-07-25,SPRT-003,1.5714
2025-07-25,SPRT-002,1.6
2025-07-25,SPRT-001,1.3857
2025-07-25,AUTO-002,1.5429
2025-07-25,SOFT-003,1.3952
2025-07-25,SOFT-002,1.8762
2025-07-25,SOFT-001,1.3571
2025-07-25,AUTO-001,1.5048
2025-07-25,TOYS-002,1.0
2025-07-25,MUSC-002,1.5
2025-07-25,BEAU-003,1.4048
2025-07-25,GROC-002,2.181
2025-07-25,GROC-001,2.3476
2025-07-25,CLTH-003,1.1143
2025-07-25,GRDN-003,1.519
2025-07-25,GRDN-002,1.3286
2025-07-25,DIY0-001,1.0762
2025-07-25,GROC-003,2.6143
2025-07-25,GRDN-001,1.2143
2025-07-25,FURN-002,2.1048
2025-07-25,DIY0-002,1.8667
2025-07-25,FURN-001,1.0524
2025-07-25,DIY0-003,0.7857
2025-07-25,ELEC-002,1.1571
2025-07-25,FURN-003,1.3857
2025-07-25,MUSC-001,1.2857
2025-07-25,CLTH-002,1.0143
2025-07-25,HLTH-002,1.0952
2025-07-25,MOVI-003,1.2524
2025-07-25,MOVI-002,1.6095
2025-07-25,BOOK-001,1.7667
2025-07-25,MOVI-001,1.6429
2025-07-25,JWLY-003,1.3905
2025-07-25,JWLY-002,2.1381
2025-07-25,HLTH-001,1.4286
2025-07-25,BOOK-002,1.3762
2025-07-25,HOMK-003,1.181
2025-07-25,BOOK-003,1.7
2025-07-25,HOMK-002,1.3095
2025-07-25,HOMK-001,1.9238
2025-07-25,HLTH-003,1.6
2025-07-25,CLTH-001,1.3905
2025-07-25,JWLY-001,1.3333
2025-07-25,TOYS-003,1.2571
2025-07-25,ELEC-001,0.8
2025-07-26,APPL-001,1.7714
2025-07-26,PETS-001,1.6143
2025-07-26,PCAR-003,1.1286
2025-07-26,PCAR-002,1.4286
2025-07-26,BABY-002,1.0905
2025-07-26,PCAR-001,1.4429
2025-07-26,OUTD-003,1.6238
2025-07-26,BABY-001,1.1667
2025-07-26,BABY-003,1.6714
2025-07-26,OUTD-001,1.7048
2025-07-26,OFFC-003,1.7333
2025-07-26,BEAU-001,1.7714
2025-07-26,OFFC-002,1.3714
2025-07-26,OFFC-001,1.2143
2025-07-26,BEAU-002,1.6381
2025-07-26,OUTD-002,1.119
2025-07-26,MUSC-003,1.1619
2025-07-26,PETS-002,1.5667
2025-07-26,AUTO-003,1.0143
2025-07-26,APPL-002,1.2381
2025-07-26,TOYS-001,1.1
2025-07-26,TOOL-003,1.3429
2025-07-26,APPL-003,0.8667
2025-07-26,TOOL-002,1.5095
2025-07-26,TOOL-001,1.1
2025-07-26,PETS-003,1.1905
2025-07-26,SPRT-003,1.4857
2025-07-26,SPRT-002,1.5905
2025-07-26,SPRT-001,1.7286
2025-07-26,AUTO-002,1.6571
2025-07-26,SOFT-003,1.2524
2025-07-26,SOFT-002,1.7857
2025-07-26,SOFT-001,1.2095
2025-07-26,AUTO-001,1.3619
2025-07-26,TOYS-002,0.8476
2025-07-26,MUSC-002,1.4857
2025-07-26,BEAU-003,1.3286
2025-07-26,GROC-002,2.1571
2025-07-26,GROC-001,2.619
2025-07-26,CLTH-003,1.1762
2025-07-26,GRDN-003,1.3857
2025-07-26,GRDN-002,1.4
2025-07-26,DIY0-001,1.0952
2025-07-26,GROC-003,2.7333
2025-07-26,GRDN-001,1.319
2025-07-26,FURN-002,1.8857
2025-07-26,DIY0-002,1.7095
2025-07-26,FURN-001,0.8571
2025-07-26,DIY0-003,0.8857
2025-07-26,ELEC-002,1.1571
2025-07-26,FURN-003,1.3381
2025-07-26,MUSC-001,1.3095
2025-07-26,CLTH-002,0.7143
2025-07-26,HLTH-002,1.381
2025-07-26,MOVI-003,1.3143
2025-07-26,MOVI-002,1.5143
2025-07-26,BOOK-001,1.8
2025-07-26,MOVI-001,1.619
2025-07-26,JWLY-003,1.381
2025-07-26,JWLY-002,2.0048
2025-07-26,HLTH-001,1.5476
2025-07-26,BOOK-002,1.4857
2025-07-26,HOMK-003,0.8571
2025-07-26,BOOK-003,1.519
2025-07-26,HOMK-002,1.0095
2025-07-26,HOMK-001,1.9286
2025-07-26,HLTH-003,1.5905
2025-07-26,CLTH-001,1.5333
2025-07-26,JWLY-001,1.3333
2025-07-26,TOYS-003,1.3238
2025-07-26,ELEC-001,0.9143
2025-07-27,APPL-001,1.6381
2025-07-27,PETS-001,1.6476
2025-07-27,PCAR-003,1.2571
2025-07-27,PCAR-002,2.0143
2025-07-27,BABY-002,1.3714
2025-07-27,PCAR-001,1.4524
2025-07-27,OUTD-003,1.6381
2025-07-27,BABY-001,1.1714
2025-07-27,BABY-003,1.7571
2025-07-27,OUTD-001,1.8524
2025-07-27,OFFC-003,1.7286
2025-07-27,BEAU-001,1.619
2025-07-27,OFFC-002,1.6095
2025-07-27,OFFC-001,1.1857
2025-07-27,BEAU-002,1.6476
2025-07-27,OUTD-002,1.2952
2025-07-27,MUSC-003,1.1048
2025-07-27,PETS-002,1.6905
2025-07-27,AUTO-003,0.719
2025-07-27,APPL-002,1.0
2025-07-27,TOYS-001,0.9619
2025-07-27,TOOL-003,1.4143
2025-07-27,APPL-003,0.8619
2025-07-27,TOOL-002,1.6429
2025-07-27,TOOL-001,1.1429
2025-07-27,PETS-003,1.1762
2025-07-27,SPRT-003,1.5714
2025-07-27,SPRT-002,1.8667
2025-07-27,SPRT-001,1.6762
2025-07-27,AUTO-002,1.3714
2025-07-27,SOFT-003,1.4095
2025-07-27,SOFT-002,1.5476
2025-07-27,SOFT-001,1.5
2025-07-27,AUTO-001,1.2286
2025-07-27,TOYS-002,0.8143
2025-07-27,MUSC-002,1.4762
2025-07-27,BEAU-003,1.2714
2025-07-27,GROC-002,1.9143
2025-07-27,GROC-001,2.2143
2025-07-27,CLTH-003,1.1857
2025-07-27,GRDN-003,1.6762
2025-07-27,GRDN-002,1.2524
2025-07-27,DIY0-001,1.0429
2025-07-27,GROC-003,2.9476
2025-07-27,GRDN-001,1.4571
2025-07-27,FURN-002,1.7333
2025-07-27,DIY0-002,1.2762
2025-07-27,FURN-001,1.0619
2025-07-27,DIY0-003,0.7381
2025-07-27,ELEC-002,1.0
2025-07-27,FURN-003,1.2714
2025-07-27,MUSC-001,1.6429
2025-07-27,CLTH-002,0.7143
2025-07-27,HLTH-002,1.1429
2025-07-27,MOVI-003,1.3
2025-07-27,MOVI-002,1.2857
2025-07-27,BOOK-001,1.6429
2025-07-27,MOVI-001,1.5286
2025-07-27,JWLY-003,1.519
2025-07-27,JWLY-002,2.0
2025-07-27,HLTH-001,1.4524
2025-07-27,BOOK-002,1.6571
2025-07-27,HOMK-003,0.781
2025-07-27,BOOK-003,1.1857
2025-07-27,HOMK-002,1.1333
2025-07-27,HOMK-001,1.7857
2025-07-27,HLTH-003,1.581
2025-07-27,CLTH-001,1.3952
2025-07-27,JWLY-001,1.1571
2025-07-27,TOYS-003,1.3857
2025-07-27,ELEC-001,0.9143
2025-07-28,APPL-001,1.7762
2025-07-28,PETS-001,1.6476
2025-07-28,PCAR-003,1.381
2025-07-28,PCAR-002,2.0476
2025-07-28,BABY-002,1.5143
2025-07-28,OUTD-003,1.6286
2025-07-28,BABY-001,0.9571
2025-07-28,BABY-003,1.519
2025-07-28,OUTD-001,2.1286
2025-07-28,OFFC-003,1.5714
2025-07-28,BEAU-001,1.5286
2025-07-28,OFFC-002,1.3333
2025-07-28,OFFC-001,1.0429
2025-07-28,BEAU-002,1.3714
2025-07-28,OUTD-002,1.1571
2025-07-28,MUSC-003,0.8905
2025-07-28,PETS-002,1.8333
2025-07-28,AUTO-003,0.8524
2025-07-28,APPL-002,0.7429
2025-07-28,TOYS-001,0.7571
2025-07-28,TOOL-003,1.4
2025-07-28,APPL-003,1.2143
2025-07-28,TOOL-002,1.7857
2025-07-28,TOOL-001,1.2143
2025-07-28,PETS-003,1.3238
2025-07-28,SPRT-003,1.7238
2025-07-28,SPRT-002,1.4857
2025-07-28,SPRT-001,1.7571
2025-07-28,AUTO-002,1.5286
2025-07-28,SOFT-003,1.4429
2025-07-28,SOFT-002,1.7143
2025-07-28,SOFT-001,1.4
2025-07-28,AUTO-001,1.0714
2025-07-28,TOYS-002,1.0238
2025-07-28,MUSC-002,1.5
2025-07-28,BEAU-003,1.3857
2025-07-28,GROC-002,1.8286
2025-07-28,GROC-001,2.0286
2025-07-28,CLTH-003,1.4714
2025-07-28,GRDN-003,1.819
2025-07-28,GRDN-002,1.2429
2025-07-28,DIY0-001,0.8714
2025-07-28,GROC-003,2.9238
2025-07-28,GRDN-001,1.6
2025-07-28,FURN-002,1.7333
2025-07-28,DIY0-002,1.2714
2025-07-28,FURN-001,1.3333
2025-07-28,DIY0-003,0.781
2025-07-28,ELEC-002,0.9524
2025-07-28,FURN-003,1.4524
2025-07-28,CLTH-002,0.8476
2025-07-28,HLTH-002,0.9524
2025-07-28,MOVI-003,1.0571
2025-07-28,MOVI-002,1.0
2025-07-28,BOOK-001,1.5
2025-07-28,MOVI-001,1.7143
2025-07-28,JWLY-003,1.6429
2025-07-28,JWLY-002,1.9857
2025-07-28,HLTH-001,1.3714
2025-07-28,BOOK-002,1.8143
2025-07-28,HOMK-003,0.6286
2025-07-28,BOOK-003,1.3381
2025-07-28,HOMK-002,1.0
2025-07-28,HOMK-001,1.4857
2025-07-28,HLTH-003,1.5524
2025-07-28,CLTH-001,1.1762
2025-07-28,JWLY-001,0.9048
2025-07-28,TOYS-003,1.6429
2025-07-28,ELEC-001,0.9143
2025-07-29,APPL-001,1.6524
2025-07-29,PETS-001,1.4952
2025-07-29,PCAR-003,1.3667
2025-07-29,PCAR-002,2.1857
2025-07-29,BABY-002,1.5143
2025-07-29,OUTD-003,1.3476
2025-07-29,BABY-001,1.0476
2025-07-29,BABY-003,1.3333
2025-07-29,OUTD-001,2.0095
2025-07-29,OFFC-003,1.5762
2025-07-29,BEAU-001,1.3714
2025-07-29,OFFC-002,1.2857
2025-07-29,OFFC-001,0.7714
2025-07-29,BEAU-002,1.3714
2025-07-29,OUTD-002,0.8714
2025-07-29,MUSC-003,1.2476
2025-07-29,PETS-002,1.5476
2025-07-29,AUTO-003,1.0429
2025-07-29,APPL-002,0.9857
2025-07-29,TOYS-001,0.8143
2025-07-29,TOOL-003,1.4143
2025-07-29,APPL-003,0.8571
2025-07-29,TOOL-002,1.7857
2025-07-29,TOOL-001,1.2619
2025-07-29,PETS-003,1.3429
2025-07-29,SPRT-003,1.4286
2025-07-29,SPRT-002,1.4524
2025-07-29,SPRT-001,1.8048
2025-07-29,AUTO-002,1.4619
2025-07-29,SOFT-003,1.4571
2025-07-29,SOFT-002,1.6
2025-07-29,SOFT-001,1.3714
2025-07-29,AUTO-001,0.9333
2025-07-29,TOYS-002,1.0
2025-07-29,MUSC-002,1.5476
2025-07-29,BEAU-003,1.2429
2025-07-29,GROC-002,1.7
2025-07-29,GROC-001,1.9
2025-07-29,CLTH-003,1.4143
2025-07-29,GRDN-003,1.8952
2025-07-29,GRDN-002,1.3952
2025-07-29,DIY0-001,0.8571
2025-07-29,GROC-003,2.6429
2025-07-29,GRDN-001,1.7238
2025-07-29,FURN-002,1.4571
2025-07-29,DIY0-002,1.1238
2025-07-29,FURN-001,1.3857
2025-07-29,ELEC-003,0.8429
2025-07-29,DIY0-003,0.881
2025-07-29,ELEC-002,0.9524
2025-07-29,FURN-003,1.5619
2025-07-29,CLTH-002,1.0476
2025-07-29,HLTH-002,0.8
2025-07-29,MOVI-003,1.0286
2025-07-29,MOVI-002,1.1952
2025-07-29,BOOK-001,1.4571
2025-07-29,MOVI-001,1.8
2025-07-29,JWLY-003,1.5
2025-07-29,JWLY-002,1.8571
2025-07-29,HLTH-001,1.2619
2025-07-29,BOOK-002,1.6
2025-07-29,HOMK-003,0.9143
2025-07-29,BOOK-003,1.0
2025-07-29,HOMK-002,1.1429
2025-07-29,HOMK-001,1.2095
2025-07-29,HLTH-003,1.1667
2025-07-29,CLTH-001,0.8905
2025-07-29,JWLY-001,0.8143
2025-07-29,TOYS-003,1.4571
2025-07-29,ELEC-001,0.7857
2025-07-30,APPL-001,1.8
2025-07-30,PETS-001,1.4286
2025-07-30,PCAR-003,1.6524
2025-07-30,PCAR-002,2.0905
2025-07-30,BABY-002,1.6333
2025-07-30,OUTD-003,1.1857
2025-07-30,BABY-001,1.0952
2025-07-30,BABY-003,1.1952
2025-07-30,OUTD-001,2.0429
2025-07-30,OFFC-003,1.2
2025-07-30,BEAU-001,1.381
2025-07-30,OFFC-002,1.3095
2025-07-30,OFFC-001,0.9048
2025-07-30,BEAU-002,1.4286
2025-07-30,OUTD-002,0.8857
2025-07-30,MUSC-003,1.5429
2025-07-30,PETS-002,1.4048
2025-07-30,AUTO-003,0.7571
2025-07-30,APPL-002,0.8762
2025-07-30,TOYS-001,0.7571
2025-07-30,TOOL-003,1.1762
2025-07-30,APPL-003,1.1571
2025-07-30,TOOL-002,1.6571
2025-07-30,TOOL-001,1.3095
2025-07-30,PETS-003,1.1952
2025-07-30,SPRT-003,1.6905
2025-07-30,SPRT-002,1.3
2025-07-30,SPRT-001,2.0333
2025-07-30,AUTO-002,1.3333
2025-07-30,SOFT-003,1.3286
2025-07-30,SOFT-002,1.7381
2025-07-30,SOFT-001,1.2286
2025-07-30,AUTO-001,0.7667
2025-07-30,TOYS-002,0.9762
2025-07-30,MUSC-002,1.3429
2025-07-30,BEAU-003,1.2571
2025-07-30,GROC-002,1.4667
2025-07-30,GROC-001,2.0714
2025-07-30,CLTH-003,1.5238
2025-07-30,GRDN-003,1.7476
2025-07-30,GRDN-002,1.6619
2025-07-30,DIY0-001,1.0143
2025-07-30,GROC-003,2.3714
2025-07-30,GRDN-001,1.6714
2025-07-30,FURN-002,1.0857
2025-07-30,DIY0-002,1.0095
2025-07-30,FURN-001,1.6095
2025-07-30,ELEC-003,0.8286
2025-07-30,DIY0-003,1.0
2025-07-30,ELEC-002,0.9429
2025-07-30,FURN-003,1.2095
2025-07-30,CLTH-002,0.881
2025-07-30,HLTH-002,1.0286
2025-07-30,MOVI-003,0.8619
2025-07-30,MOVI-002,1.1857
2025-07-30,BOOK-001,1.7619
2025-07-30,MOVI-001,1.5429
2025-07-30,JWLY-003,1.6143
2025-07-30,JWLY-002,1.8476
2025-07-30,HLTH-001,1.2429
2025-07-30,BOOK-002,1.6857
2025-07-30,HOMK-003,1.0143
2025-07-30,BOOK-003,0.7571
2025-07-30,HOMK-002,1.1476
2025-07-30,HOMK-001,1.0476
2025-07-30,HLTH-003,1.1857
2025-07-30,CLTH-001,1.0333
2025-07-30,JWLY-001,1.1095
2025-07-30,TOYS-003,1.4143
2025-07-30,ELEC-001,0.7571
2025-07-31,APPL-001,2.0667
2025-07-31,PETS-001,1.5
2025-07-31,PCAR-003,1.6429
2025-07-31,PCAR-002,2.0905
2025-07-31,BABY-002,1.4571
2025-07-31,OUTD-003,1.0143
2025-07-31,BABY-001,1.081
2025-07-31,BABY-003,1.3381
2025-07-31,OUTD-001,1.8429
2025-07-31,OFFC-003,1.019
2025-07-31,BEAU-001,1.2619
2025-07-31,OFFC-002,1.2143
2025-07-31,OFFC-001,1.0429
2025-07-31,BEAU-002,1.2333
2025-07-31,OUTD-002,1.1571
2025-07-31,MUSC-003,1.5429
2025-07-31,PETS-002,1.3905
2025-07-31,AUTO-003,1.0286
2025-07-31,APPL-002,0.8
2025-07-31,TOYS-001,0.7714
2025-07-31,TOOL-003,1.0476
2025-07-31,APPL-003,1.4333
2025-07-31,TOOL-002,1.3619
2025-07-31,TOOL-001,1.6
2025-07-31,PETS-003,1.6238
2025-07-31,SPRT-003,2.0
2025-07-31,SPRT-002,1.0143
2025-07-31,SPRT-001,1.8952
2025-07-31,AUTO-002,1.4
2025-07-31,SOFT-003,1.1667
2025-07-31,SOFT-002,1.3952
2025-07-31,SOFT-001,1.1905
2025-07-31,AUTO-001,0.6286
2025-07-31,TOYS-002,1.1238
2025-07-31,MUSC-002,1.2143
2025-07-31,BEAU-003,1.3333
2025-07-31,GROC-002,1.9048
